"TnB","TcmB","TemB","TeffB","CD19.B","TnP","TcmP","TemP","TeffP","CD19.P","t"
0,0,49583373,34229829,642076835,0,0,12890362,12906259,294525689973,2.36661061574056
0,0,49559679,34254829,642686835,0,0,12890282,12906259,294335789973,2.36776091956338
0,0,49557586,34239829,642646835,0,0,12888732,12916259,294176189973,2.36891652459798
0,0,49523993,34236829,642846835,0,0,12885622,12926259,294046489973,2.36994443276486
0,0,49488599,34243829,643036835,0,0,12889982,12931259,293956889973,2.37116951960274
0,0,49474508,34232829,642836835,0,0,12884092,12943259,293838189973,2.37240666850638
0,0,49462211,34191829,642826835,0,0,12880672,12950259,293658689973,2.37353905753336
0,0,49411817,34231829,642626835,0,0,12875642,12956259,293529089973,2.37485754720165
0,0,49411622,34212829,642386835,0,0,12868562,12963259,293379989973,2.37614590101812
0,0,49376230,34238829,642686835,0,0,12868812,12973259,293170589973,2.37735146980657
0,0,49361441,34235829,642886835,0,0,12868622,12982259,293011089973,2.37869650788475
0,0,49341447,34205829,643156835,0,0,12862432,12989259,292920789973,2.37997587140229
0,0,49295059,34232829,643056835,0,0,12862742,12999259,292790589973,2.38117560268583
0,0,49283165,34210829,642996835,0,0,12861512,13005259,292590889973,2.38227501154437
0,0,49252970,34209829,643236835,0,0,12858672,13010259,292451289973,2.38336726452474
0,0,49251277,34184829,642926835,0,0,12855392,13021259,292282289973,2.38443720655229
0,0,49219181,34180829,643256835,0,0,12854222,13029259,292092989973,2.38554571767549
0,0,49192289,34157829,643536835,0,0,12857192,13037259,291943289973,2.38658442111623
0,0,49149994,34194829,643816835,0,0,12852982,13047259,291763489973,2.38795834690425
0,0,49126399,34195829,643936835,0,0,12849802,13054259,291604089973,2.38916157978151
0,0,49094006,34217829,643896835,0,0,12848782,13056259,291444189973,2.39056172297565
0,0,49063813,34206829,644056835,0,0,12846042,13061259,291284889973,2.39156025254504
0,0,49057420,34200829,644056835,0,0,12844952,13065259,291145589973,2.39272826474373
0,0,49043624,34188829,643876835,0,0,12841042,13076259,290935989973,2.39385312569901
0,0,49031730,34182829,644136835,0,0,12835062,13090259,290816489973,2.3950521515811
0,0,48990437,34198829,643866835,0,0,12833682,13097259,290676989973,2.39615606171957
0,0,48966541,34203829,644156835,0,0,12835782,13105259,290557089973,2.39740931740845
0,0,48942249,34212829,644626835,0,0,12835892,13111259,290466989973,2.39837475360461
0,0,48925255,34222829,644586835,0,0,12839272,13116259,290327389973,2.39948204157766
0,0,48889359,34229829,645106835,0,0,12842802,13122259,290047189973,2.40058889958437
0,0,48881062,34206829,645006835,0,0,12847092,13130259,289947589973,2.40171888540604
0,0,48848670,34204829,644966835,0,0,12846052,13136259,289778089973,2.40278443328181
0,0,48847671,34193829,645396835,0,0,12838042,13147259,289608189973,2.40394418832025
0,0,48812475,34206829,645866835,0,0,12838872,13159259,289478189973,2.40515293926186
0,0,48796179,34206829,646126835,0,0,12842052,13163259,289358289973,2.40634624797413
0,0,48766883,34210829,645966835,0,0,12839142,13172259,289188989973,2.4074486090676
0,0,48732589,34225829,646286835,0,0,12842302,13179259,289048889973,2.4087038894181
0,0,48697899,34251829,646016835,0,0,12843392,13188259,288849089973,2.40974759821452
0,0,48662907,34269829,646056835,0,0,12844272,13195259,288609589973,2.41099664571722
0,0,48636612,34254829,646256835,0,0,12846052,13205259,288349789973,2.41239968377756
0,0,48606221,34277829,646836835,0,0,12844042,13205259,288169589973,2.41345037989018
0,0,48606329,34258829,646916835,0,0,12838462,13211259,288069589973,2.41442990301584
0,0,48584233,34244829,646856835,0,0,12838302,13218259,287949989973,2.41546860089565
0,0,48536441,34250829,646696835,0,0,12827362,13232259,287850789973,2.41663348854796
0,0,48506145,34248829,647316835,0,0,12820142,13242259,287780489973,2.41794933445893
0,0,48487350,34247829,647346835,0,0,12825232,13248259,287600989973,2.41938227650365
0,0,48460151,34257829,647416835,0,0,12830212,13251259,287401189973,2.42032888968943
0,0,48433355,34242829,647536835,0,0,12835052,13249259,287231689973,2.42166813334332
0,0,48423861,34210829,647636835,0,0,12838962,13257259,287051989973,2.42291076631911
0,0,48423969,34179829,647676835,0,0,12837372,13261259,286852489973,2.42398522735806
0,0,48408772,34174829,647836835,0,0,12840282,13269259,286702789973,2.42513482000924
0,0,48386674,34166829,648616835,0,0,12837612,13273259,286562089973,2.42639716515079
0,0,48372979,34163829,648626835,0,0,12835562,13282259,286432289973,2.42755201356398
0,0,48349679,34162829,648726835,0,0,12831582,13291259,286272589973,2.42869743834024
0,0,48333884,34159829,648366835,0,0,12833482,13299259,286103289973,2.42985533119908
0,0,48310590,34168829,648686835,0,0,12829322,13308259,285893289973,2.43125006796208
0,0,48270198,34168829,648466835,0,0,12823132,13315259,285643689973,2.43267928538181
0,0,48234601,34185829,648756835,0,0,12824812,13323259,285583989973,2.43387840841897
0,0,48177510,34213829,648836835,0,0,12829822,13328259,285474489973,2.43500257699514
0,0,48150015,34210829,649026835,0,0,12827852,13341259,285364989973,2.43618617818155
0,0,48129318,34218829,649036835,0,0,12821492,13351259,285205189973,2.4374717967558
0,0,48086226,34227829,649426835,0,0,12821342,13356259,285115589973,2.43874215976102
0,0,48065233,34218829,649426835,0,0,12817252,13361259,284945889973,2.43976895065561
0,0,48052940,34211829,649376835,0,0,12816572,13372259,284756289973,2.44076131533212
0,0,48008647,34226829,649186835,0,0,12819822,13379259,284597289973,2.44203312962797
0,0,47975250,34254829,649136835,0,0,12814892,13390259,284528189973,2.44328275219856
0,0,47964055,34225829,649226835,0,0,12811662,13394259,284368789973,2.44423104694683
0,0,47934057,34196829,649206835,0,0,12819852,13406259,284239189973,2.44550526320884
0,0,47898962,34177829,649306835,0,0,12819962,13411259,284159589973,2.44668136476788
0,0,47842765,34201829,649536835,0,0,12814362,13429259,284019489973,2.44799208783492
0,0,47829572,34205829,649516835,0,0,12810672,13433259,283880289973,2.44922069195665
0,0,47792579,34204829,649376835,0,0,12812492,13440259,283730789973,2.45027077400846
0,0,47774187,34196829,649456835,0,0,12804592,13445259,283570889973,2.45147933993974
0,0,47738291,34196829,649126835,0,0,12808672,13448259,283411789973,2.45276205302117
0,0,47735394,34174829,649026835,0,0,12806802,13456259,283232089973,2.45388777610133
0,0,47693196,34162829,648976835,0,0,12807832,13460259,283062889973,2.45514866158016
0,0,47668201,34130829,649106835,0,0,12809752,13466259,282863589973,2.45634656093713
0,0,47643906,34128829,649256835,0,0,12810362,13473259,282733789973,2.45753842952002
0,0,47622415,34142829,649406835,0,0,12808922,13482259,282574489973,2.45877222020804
0,0,47607423,34154829,649296835,0,0,12811882,13483259,282395289973,2.4601572073769
0,0,47585726,34152829,649156835,0,0,12809072,13491259,282235689973,2.46143096177388
0,0,47562429,34147829,649436835,0,0,12810762,13498259,282095889973,2.46280786382752
0,0,47537632,34156829,649806835,0,0,12807692,13508259,281955889973,2.46387865312971
0,0,47529940,34138829,650086835,0,0,12799952,13512259,281776289973,2.46510661300519
0,0,47492347,34149829,650136835,0,0,12802752,13516259,281636689973,2.46639613792479
0,0,47478255,34119829,650296835,0,0,12802832,13521259,281497089973,2.46759292281646
0,0,47470363,34115829,650296835,0,0,12797042,13530259,281287189973,2.46882688825579
0,0,47466874,34083829,650306835,0,0,12794842,13538259,281167589973,2.47011982237808
0,0,47460878,34063829,650286835,0,0,12794592,13545259,280967589973,2.47119161606553
0,0,47459684,34062829,650596835,0,0,12789792,13553259,280797489973,2.47247976065403
0,0,47426592,34082829,650476835,0,0,12786742,13559259,280657789973,2.47356205704846
0,0,47392197,34109829,650646835,0,0,12787792,13566259,280468489973,2.47463219627267
0,0,47375199,34105829,650256835,0,0,12789202,13576259,280289889973,2.47594211490642
0,0,47355002,34103829,650506835,0,0,12785862,13582259,280110089973,2.47716016893607
0,0,47341012,34102829,650396835,0,0,12786842,13587259,279880489973,2.47842940411479
0,0,47306719,34105829,650706835,0,0,12782592,13603259,279730989973,2.47966487989883
0,0,47284431,34086829,650786835,0,0,12781872,13606259,279571189973,2.48092825502218
0,0,47280234,34073829,650256835,0,0,12781252,13614259,279382089973,2.48210593972677
0,0,47265240,34081829,650416835,0,0,12784842,13618259,279233089973,2.48312754031181
0,0,47232447,34078829,650636835,0,0,12781952,13628259,279093089973,2.48432250528266
0,0,47195251,34103829,650646835,0,0,12786482,13637259,278993589973,2.48540014670807
0,0,47147760,34102829,650876835,0,0,12789932,13642259,278903789973,2.48650811922896
0,0,47133265,34101829,650896835,0,0,12792952,13645259,278774189973,2.48778288914999
0,0,47100472,34118829,651436835,0,0,12789062,13656259,278564089973,2.48905141343501
0,0,47078279,34109829,651436835,0,0,12790172,13657259,278394289973,2.49004269385521
0,0,47050084,34118829,651536835,0,0,12793682,13663259,278225089973,2.4911485510415
0,0,47022887,34113829,651476835,0,0,12797852,13672259,278105789973,2.49228776475975
0,0,46989093,34125829,651786835,0,0,12797432,13675259,277896089973,2.49358828329137
0,0,46973100,34134829,651896835,0,0,12800702,13680259,277726289973,2.49481457163987
0,0,46972201,34091829,652096835,0,0,12800402,13685259,277496389973,2.49585861785846
0,0,46949009,34091829,652906835,0,0,12800512,13689259,277356489973,2.49712222204106
0,0,46948515,34057829,653216835,0,0,12795332,13699259,277196889973,2.49840310489544
0,0,46936018,34046829,653516835,0,0,12793312,13705259,276957489973,2.4997174267451
0,0,46902825,34054829,653626835,0,0,12792842,13711259,276768189973,2.50097629077545
0,0,46891727,34053829,653696835,0,0,12790332,13717259,276558489973,2.50192667182607
0,0,46856237,34064829,653586835,0,0,12785642,13727259,276419089973,2.50311060094277
0,0,46837641,34064829,653646835,0,0,12782612,13730259,276339589973,2.50440929416389
0,0,46815447,34073829,654026835,0,0,12778112,13738259,276190189973,2.50574356126008
0,0,46798050,34074829,654206835,0,0,12780132,13743259,276051089973,2.50682748671419
0,0,46784952,34059829,654026835,0,0,12781572,13751259,275941489973,2.50805043738377
0,0,46741756,34065829,653996835,0,0,12781362,13759259,275751989973,2.50908627284791
0,0,46719564,34061829,654406835,0,0,12778672,13769259,275601889973,2.51017750446521
0,0,46670371,34102829,654416835,0,0,12777902,13779259,275512089973,2.51159980638971
0,0,46626080,34142829,654686835,0,0,12776892,13785259,275342689973,2.51297422146244
0,0,46592485,34150829,655046835,0,0,12774542,13793259,275243289973,2.51416404301852
0,0,46590089,34133829,655606835,0,0,12774632,13793259,275113089973,2.51542152733022
0,0,46551896,34137829,656036835,0,0,12781882,13801259,274963089973,2.51640422007531
0,0,46524802,34137829,656536835,0,0,12783252,13808259,274802889973,2.51773595078025
0,0,46519211,34135829,656736835,0,0,12777102,13812259,274653789973,2.5190319978432
0,0,46492215,34108829,656926835,0,0,12781592,13822259,274524789973,2.5203401075791
0,0,46478522,34115829,657006835,0,0,12779452,13831259,274304789973,2.52160633811521
0,0,46441527,34123829,657376835,0,0,12781192,13838259,274164889973,2.52283525209199
0,0,46428031,34124829,657276835,0,0,12785312,13838259,273985889973,2.52380397235455
0,0,46406339,34144829,657656835,0,0,12785312,13840259,273885789973,2.52505079835554
0,0,46389846,34113829,657486835,0,0,12786132,13847259,273716589973,2.52632487973474
0,0,46353355,34124829,657356835,0,0,12789252,13851259,273567089973,2.52759583757121
0,0,46341764,34114829,657616835,0,0,12788022,13855259,273397589973,2.52885659305749
0,0,46309771,34123829,657456835,0,0,12784252,13863259,273258489973,2.53006467408759
0,0,46289974,34100829,657646835,0,0,12779472,13872259,273128489973,2.53126098594702
0,0,46272978,34087829,657756835,0,0,12782742,13880259,272979489973,2.53242895146408
0,0,46266981,34058829,657736835,0,0,12781822,13887259,272869789973,2.53358252264044
0,0,46252183,34019829,657926835,0,0,12781502,13891259,272739889973,2.53505009765437
0,0,46233389,33990829,657666835,0,0,12779102,13892259,272530389973,2.536188533036
0,0,46227792,33967829,658156835,0,0,12778822,13901259,272420789973,2.53732009614139
0,0,46183597,34005829,658036835,0,0,12775942,13911259,272251489973,2.53869595436662
0,0,46136502,34046829,658126835,0,0,12777072,13917259,272062189973,2.54005845705563
0,0,46101107,34076829,658466835,0,0,12777482,13923259,271952389973,2.5410103958871
0,0,46069715,34074829,658446835,0,0,12773452,13931259,271792689973,2.54233679328922
0,0,46044423,34093829,658836835,0,0,12774112,13937259,271622989973,2.54354989979357
0,0,46018234,34086829,658946835,0,0,12775692,13939259,271423689973,2.54467414062911
0,0,46015737,34054829,658596835,0,0,12773792,13946259,271224489973,2.54587314903456
0,0,45971445,34091829,658906835,0,0,12771802,13956259,271065289973,2.54694301444402
0,0,45926851,34111829,658926835,0,0,12769992,13963259,270925589973,2.54822439593372
0,0,45918461,34099829,659366835,0,0,12775452,13969259,270835589973,2.54948506939117
0,0,45905670,34100829,659066835,0,0,12772202,13975259,270676089973,2.55072550516662
0,0,45893582,34081829,659056835,0,0,12766272,13983259,270557389973,2.55187979452349
0,0,45869491,34066829,659436835,0,0,12764972,13994259,270417789973,2.5529639977493
0,0,45834298,34052829,659516835,0,0,12768942,14000259,270238489973,2.55434480644244
0,0,45821704,34054829,660106835,0,0,12765952,14004259,270108589973,2.55534130354462
0,0,45801113,34052829,660036835,0,0,12771662,14012259,269939089973,2.55651237813157
0,0,45779822,34046829,659796835,0,0,12765232,14026259,269759989973,2.55763917707737
0,0,45774827,34016829,659686835,0,0,12760902,14036259,269600989973,2.55898188494899
0,0,45740635,33993829,659886835,0,0,12761512,14043259,269401289973,2.56006625910244
0,0,45729341,34004829,659946835,0,0,12757292,14048259,269221189973,2.56114882847537
0,0,45718244,33985829,659916835,0,0,12753332,14052259,269021489973,2.5624558623932
0,0,45711548,33966829,660006835,0,0,12753622,14068259,268881389973,2.56352336625574
0,0,45696654,33941829,660166835,0,0,12756822,14066259,268742389973,2.56483398154276
0,0,45673857,33955829,659876835,0,0,12755822,14076259,268633389973,2.56614054964852
0,0,45649764,33933829,659876835,0,0,12756672,14082259,268464589973,2.5673337405194
0,0,45633672,33911829,659986835,0,0,12758782,14089259,268305089973,2.56844017082548
0,0,45603178,33932829,660206835,0,0,12755702,14093259,268165489973,2.56983523052629
0,0,45579081,33910829,660386835,0,0,12753782,14102259,267925389973,2.57108350622782
0,0,45574786,33894829,660896835,0,0,12755822,14111259,267725189973,2.57257226638961
0,0,45555098,33902829,660976835,0,0,12751932,14118259,267575489973,2.57391604680718
0,0,45542605,33897829,661026835,0,0,12748622,14129259,267405689973,2.57510632642745
0,0,45517810,33908829,661206835,0,0,12750202,14132259,267236289973,2.57626918785772
0,0,45494817,33871829,661196835,0,0,12750182,14143259,267076489973,2.57736756806527
0,0,45444421,33903829,661376835,0,0,12754922,14157259,266866389973,2.57877391614011
0,0,45421924,33874829,661556835,0,0,12752782,14161259,266706989973,2.58006719454159
0,0,45388225,33893829,661486835,0,0,12751712,14168259,266557689973,2.58118356651281
0,0,45385036,33843829,661406835,0,0,12749572,14174259,266388089973,2.58229994748895
0,0,45351943,33843829,661786835,0,0,12746562,14181259,266228289973,2.58362976494401
0,0,45345547,33830829,661436835,0,0,12748582,14189259,266059089973,2.58489848079657
0,0,45319049,33796829,661266835,0,0,12752202,14196259,265839389973,2.58603656401539
0,0,45312954,33784829,661106835,0,0,12750202,14207259,265700089973,2.58742250897483
0,0,45308359,33761829,661546835,0,0,12751072,14214259,265500289973,2.58875408699395
0,0,45265461,33779829,661666835,0,0,12751852,14219259,265270989973,2.59013226575401
0,0,45220764,33800829,661736835,0,0,12755942,14219259,265111289973,2.59153157775967
0,0,45219471,33781829,661606835,0,0,12753562,14232259,264931789973,2.59257576108471
0,0,45180677,33789829,661816835,0,0,12753352,14244259,264721589973,2.59387899623177
0,0,45180182,33768829,661906835,0,0,12748402,14251259,264522289973,2.5951846460941
0,0,45170389,33769829,661756835,0,0,12743942,14255259,264353489973,2.5965132200856
0,0,45159595,33782829,661856835,0,0,12739162,14259259,264154589973,2.5976074845585
0,0,45125600,33759829,662106835,0,0,12737632,14268259,263964989973,2.5988022110282
0,0,45101302,33739829,662076835,0,0,12737522,14273259,263815789973,2.60014895323098
0,0,45081312,33729829,662076835,0,0,12743322,14278259,263676089973,2.60129376727154
0,0,45058719,33718829,662126835,0,0,12742992,14282259,263506689973,2.60225916410409
0,0,45057224,33685829,662106835,0,0,12735012,14295259,263367089973,2.60333618408388
0,0,45029330,33678829,662216835,0,0,12736822,14309259,263147389973,2.60443709674709
0,0,45025135,33653829,662146835,0,0,12730082,14326259,262928189973,2.60566629638492
0,0,45010942,33643829,662486835,0,0,12729622,14331259,262728489973,2.60679730404472
0,0,45006851,33629829,662386835,0,0,12729012,14341259,262559189973,2.60808048671071
0,0,44993058,33617829,662526835,0,0,12727042,14350259,262399289973,2.60915985987464
0,0,44983860,33603829,662716835,0,0,12724372,14357259,262219789973,2.61047609790264
0,0,44949470,33622829,662666835,0,0,12722992,14364259,262130089973,2.61176416268004
0,0,44942176,33618829,662736835,0,0,12728082,14371259,261970389973,2.61319606489294
0,0,44901484,33626829,662936835,0,0,12727252,14375259,261860789973,2.61426362266315
0,0,44894792,33594829,663126835,0,0,12727312,14385259,261731689973,2.61541569146037
0,0,44863599,33607829,663126835,0,0,12732982,14388259,261622389973,2.61665044261631
0,0,44846200,33603829,663096835,0,0,12727172,14396259,261452989973,2.61814358233877
0,0,44798507,33600829,663186835,0,0,12733862,14400259,261283089973,2.61949177444859
0,0,44764015,33619829,663056835,0,0,12734722,14405259,261163789973,2.62071680412197
0,0,44746721,33629829,663076835,0,0,12736332,14410259,260993889973,2.62186405999215
0,0,44694525,33665829,663186835,0,0,12735332,14418259,260894189973,2.6230819940646
0,0,44686332,33656829,663256835,0,0,12741112,14420259,260744289973,2.62430617504536
0,0,44665840,33658829,663416835,0,0,12751262,14419259,260624389973,2.62561160603624
0,0,44641944,33676829,663496835,0,0,12750132,14427259,260455189973,2.62696474932121
0,0,44617247,33652829,663946835,0,0,12749102,14437259,260235089973,2.62803487932293
0,0,44602954,33649829,663866835,0,0,12752192,14442259,260136289973,2.62923567020907
0,0,44522660,33707829,663886835,0,0,12743862,14453259,259956789973,2.63029375754448
0,0,44511567,33692829,664386835,0,0,12738592,14465259,259776389973,2.63128810691789
0,0,44510677,33676829,664476835,0,0,12733502,14478259,259616689973,2.63257520662133
0,0,44506383,33636829,664696835,0,0,12732512,14484259,259416789973,2.63367588435915
0,0,44492188,33603829,664686835,0,0,12731442,14493259,259257189973,2.63490131815842
0,0,44458992,33617829,664646835,0,0,12730322,14504259,259087489973,2.63619210144165
0,0,44455898,33580829,665096835,0,0,12731592,14514259,258877089973,2.63755477482151
0,0,44419803,33603829,665006835,0,0,12727492,14522259,258687489973,2.63885277357025
0,0,44392408,33582829,665116835,0,0,12730032,14528259,258468389973,2.64024689544685
0,0,44371415,33605829,665426835,0,0,12721022,14536259,258338089973,2.64153469202546
0,0,44369625,33564829,665416835,0,0,12718062,14543259,258218189973,2.64272759395495
0,0,44314429,33590829,665196835,0,0,12717952,14553259,258088489973,2.64413045078446
0,0,44300334,33547829,665236835,0,0,12716992,14562259,257968889973,2.64531380118938
0,0,44296342,33526829,665566835,0,0,12713052,14572259,257909189973,2.64649227448616
0,0,44264351,33532829,665776835,0,0,12714042,14578259,257699889973,2.64763236561285
0,0,44234857,33550829,665846835,0,0,12706722,14587259,257550489973,2.6490176806363
0,0,44198864,33579829,665766835,0,0,12707862,14594259,257391089973,2.65004867352608
0,0,44186067,33571829,665816835,0,0,12707382,14596259,257201089973,2.65152880225008
0,0,44171072,33540829,666306835,0,0,12703412,14607259,257061189973,2.65289154438382
0,0,44145078,33537829,666326835,0,0,12703592,14617259,256961789973,2.65389589073137
0,0,44113183,33557829,666536835,0,0,12703902,14620259,256771889973,2.65525870588094
0,0,44097089,33550829,666886835,0,0,12705972,14622259,256622289973,2.65643002844413
0,0,44072794,33538829,667546835,0,0,12706722,14628259,256471789973,2.65752718927511
0,0,44060600,33540829,667306835,0,0,12703452,14632259,256252589973,2.65870599201413
0,0,44051008,33509829,667086835,0,0,12700342,14636259,256093389973,2.65985984687324
0,0,44044914,33478829,667406835,0,0,12701612,14643259,255993889973,2.66113527313548
0,0,44026418,33477829,667216835,0,0,12705412,14649259,255804389973,2.66214582672905
0,0,44010322,33440829,667236835,0,0,12703892,14665259,255694289973,2.66307160245135
0,0,44006527,33420829,667266835,0,0,12702802,14670259,255524889973,2.66423251121914
0,0,43985531,33416829,667146835,0,0,12695302,14684259,255345489973,2.66548171289083
0,0,43956137,33413829,667016835,0,0,12700042,14692259,255215889973,2.66690418637562
0,0,43933346,33392829,666846835,0,0,12700772,14695259,255046189973,2.66832297274104
0,0,43896251,33400829,666626835,0,0,12705902,14700259,254906889973,2.66963966274978
0,0,43898961,33391829,666636835,0,0,12690102,14713259,254766989973,2.67062199537452
0,0,43857669,33418829,666426835,0,0,12684902,14723259,254637389973,2.67192258769055
0,0,43836977,33415829,665786835,0,0,12681092,14731259,254528289973,2.67305651547737
0,0,43821883,33397829,665956835,0,0,12677592,14738259,254368689973,2.67460373468873
0,0,43808991,33379829,666196835,0,0,12677022,14741259,254178489973,2.67588032915708
0,0,43784594,33368829,666566835,0,0,12676512,14747259,253958189973,2.67721792381387
0,0,43783507,33346829,666586835,0,0,12674182,14754259,253758289973,2.67836499348167
0,0,43745911,33335829,666986835,0,0,12677012,14760259,253628289973,2.67974593696704
0,0,43721115,33342829,666836835,0,0,12675002,14771259,253439289973,2.68093352989591
0,0,43707823,33310829,667006835,0,0,12673552,14778259,253259489973,2.6822501397863
0,0,43685630,33318829,667126835,0,0,12671752,14786259,253079689973,2.68359585842177
0,0,43651534,33330829,667666835,0,0,12668432,14792259,252899789973,2.68473650873911
0,0,43607342,33347829,667726835,0,0,12669432,14799259,252690089973,2.6862050498612
0,0,43565150,33326829,667966835,0,0,12665022,14807259,252549689973,2.68722930505204
0,0,43551054,33306829,668146835,0,0,12664062,14813259,252370189973,2.68839202195419
0,0,43506662,33336829,667986835,0,0,12663762,14819259,252200789973,2.6896714997672
0,0,43460069,33376829,668296835,0,0,12666172,14823259,252021089973,2.69097453986909
0,0,43413273,33420829,668286835,0,0,12670702,14823259,251831689973,2.69229164215468
0,0,43410782,33366829,668246835,0,0,12671792,14829259,251652289973,2.6934665101102
0,0,43390987,33354829,667946835,0,0,12667492,14836259,251442789973,2.69461646431291
0,0,43376293,33353829,668166835,0,0,12665362,14844259,251273489973,2.69585984520742
0,0,43364800,33350829,668356835,0,0,12664122,14850259,251074189973,2.69714629463311
0,0,43352204,33360829,668526835,0,0,12660692,14856259,250884389973,2.6984984317186
0,0,43328506,33356829,668336835,0,0,12660782,14864259,250745089973,2.69988390539695
0,0,43323310,33324829,668356835,0,0,12656682,14876259,250555189973,2.70121026061264
0,0,43293218,33337829,668636835,0,0,12651562,14889259,250415189973,2.7022355849348
0,0,43296624,33336829,668606835,0,0,12638272,14901259,250175489973,2.70351302875039
0,0,43267231,33360829,668826835,0,0,12640362,14905259,250045889973,2.70484639655606
0,0,43253139,33364829,668856835,0,0,12640372,14906259,249896389973,2.70623491116223
0,0,43231045,33372829,669216835,0,0,12636182,14915259,249736889973,2.7073219325183
0,0,43203049,33392829,669136835,0,0,12643952,14916259,249537489973,2.70860073275449
0,0,43189656,33379829,669016835,0,0,12637912,14919259,249348089973,2.70973864212228
0,0,43166260,33382829,668586835,0,0,12638022,14920259,249179289973,2.71073391485822
0,0,43161269,33341829,668826835,0,0,12636492,14928259,248929489973,2.71211691832429
0,0,43118072,33336829,668566835,0,0,12634652,14939259,248769889973,2.71341630475399
0,0,43076679,33348829,668386835,0,0,12636052,14938259,248610089973,2.71459739838836
0,0,43071186,33307829,668286835,0,0,12633612,14947259,248490689973,2.71565249648936
0,0,43066192,33288829,668876835,0,0,12632802,14953259,248270389973,2.71707779690632
0,0,43040699,33289829,668926835,0,0,12632582,14958259,248100289973,2.71833275246838
0,0,43037304,33268829,668736835,0,0,12629332,14966259,247930789973,2.71962589451407
0,0,42978211,33303829,668756835,0,0,12628172,14982259,247821389973,2.72074641317971
0,0,42934922,33330829,668756835,0,0,12623982,14993259,247731889973,2.72192036023679
0,0,42894027,33368829,668866835,0,0,12620572,14999259,247562289973,2.72326620240148
0,0,42837131,33407829,669156835,0,0,12623742,15005259,247453089973,2.72462646243776
0,0,42824034,33380829,669136835,0,0,12623702,15006259,247263289973,2.72596926870406
0,0,42798742,33367829,669376835,0,0,12624342,15014259,247143289973,2.72727962552456
0,0,42799447,33341829,669656835,0,0,12620432,15024259,247043589973,2.72851954252682
0,0,42762158,33350829,669496835,0,0,12623122,15030259,246843689973,2.72985037309046
0,0,42738768,33348829,669286835,0,0,12619522,15039259,246684189973,2.73089580006019
0,0,42726072,33335829,669436835,0,0,12618442,15047259,246534689973,2.73241821178984
0,0,42714480,33294829,669466835,0,0,12617272,15051259,246334789973,2.73365679624196
0,0,42710788,33275829,669646835,0,0,12616452,15055259,246155289973,2.73497515634467
0,0,42698893,33284829,669356835,0,0,12607262,15068259,245975689973,2.73631331891114
0,0,42668699,33283829,669166835,0,0,12601132,15076259,245806689973,2.73768703285485
0,0,42665706,33274829,669366835,0,0,12598272,15082259,245657289973,2.73895527758211
0,0,42634407,33294829,669336835,0,0,12595252,15087259,245557589973,2.74051439821902
0,0,42609610,33304829,669736835,0,0,12595492,15093259,245367489973,2.74179744826641
0,0,42596514,33292829,669606835,0,0,12596092,15098259,245157689973,2.74287288080747
0,0,42577620,33281829,669626835,0,0,12598172,15106259,244928189973,2.74426047285626
0,0,42560827,33262829,669476835,0,0,12600522,15111259,244788189973,2.74554545308026
0,0,42546833,33270829,669526835,0,0,12598272,15120259,244648489973,2.74689319196334
0,0,42541541,33237829,669836835,0,0,12599222,15128259,244528189973,2.74793557819206
0,0,42522447,33195829,669576835,0,0,12595102,15134259,244388889973,2.74908254649355
0,0,42498453,33187829,669416835,0,0,12589902,15152259,244269589973,2.75013557817688
0,0,42480259,33189829,669696835,0,0,12585392,15153259,244119789973,2.75108377886111
0,0,42431265,33227829,669836835,0,0,12577032,15162259,243990389973,2.75217983278276
0,0,42430869,33197829,670306835,0,0,12569732,15170259,243890789973,2.75347383321244
0,0,42419373,33164829,670526835,0,0,12559702,15185259,243701389973,2.75468499714728
0,0,42402176,33128829,670226835,0,0,12547422,15201259,243511789973,2.75621717940842
0,0,42389483,33108829,670606835,0,0,12547422,15204259,243251789973,2.75780100391674
0,0,42378493,33096829,670496835,0,0,12544862,15211259,243082489973,2.75902598386325
0,0,42354595,33105829,670136835,0,0,12542552,15219259,242932889973,2.76026520711687
0,0,42313905,33143829,670836835,0,0,12542172,15223259,242772789973,2.76156446878786
0,0,42298413,33152829,671136835,0,0,12537952,15234259,242613389973,2.76297889096988
0,0,42282618,33141829,671766835,0,0,12541902,15238259,242443389973,2.76430143956994
0,0,42269621,33135829,671856835,0,0,12537972,15252259,242253689973,2.76565604486481
0,0,42268125,33127829,671696835,0,0,12531842,15258259,242084289973,2.76696435630833
0,0,42258232,33125829,671886835,0,0,12526352,15267259,241954789973,2.76826996223732
0,0,42227539,33116829,671876835,0,0,12523152,15271259,241805389973,2.76942200779073
0,0,42203646,33106829,671726835,0,0,12523092,15276259,241615889973,2.77072016387192
0,0,42206752,33094829,671686835,0,0,12513482,15286259,241466589973,2.77203768422472
0,0,42199354,33073829,671406835,0,0,12510292,15288259,241267089973,2.7732566932672
0,0,42167862,33072829,671286835,0,0,12505862,15295259,241107189973,2.77455198691048
0,0,42157770,33073829,671266835,0,0,12500502,15300259,240967689973,2.77597660408049
0,0,42142374,33049829,671446835,0,0,12503992,15306259,240788089973,2.77722180286197
0,0,42135686,33048829,671226835,0,0,12504372,15313259,240668189973,2.77836621542718
0,0,42097891,33070829,671266835,0,0,12495972,15317259,240479289973,2.77958697402462
0,0,42070198,33095829,671436835,0,0,12498812,15318259,240299289973,2.78079571566528
